PlayerID,Age,Gender,GameGenre,PlayTimeHours,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,Cluster,ClusterName
32368,26,Male,Simulation,12.091150851294836,1,154,67,2,1,Veteran Player
32369,30,Male,Sports,21.08295886597008,1,57,50,42,0,High-Time Casual
32370,40,Female,RPG,6.63689979715661,2,53,59,3,2,Light Player
32371,43,Male,Action,3.3844931022450977,5,28,80,30,1,Veteran Player
32372,43,Male,Sports,0.2155761837126473,7,153,60,19,2,Light Player
32373,20,Female,Simulation,22.75110696735153,10,108,52,13,0,High-Time Casual
32374,47,Male,Sports,7.0606118720625,5,15,11,42,2,Light Player
32375,45,Male,Sports,14.200292017542932,0,54,41,39,0,High-Time Casual
32376,32,Male,Action,18.60518539886727,17,94,83,20,1,Veteran Player
32377,45,Male,Strategy,10.759913269322537,8,21,47,42,2,Light Player
32378,30,Female,Sports,17.578702697429485,7,157,62,30,1,Veteran Player
32379,28,Male,Sports,11.531411811260597,16,167,18,10,2,Light Player
32380,18,Female,Action,15.076615186001002,6,149,92,22,1,Veteran Player
32381,44,Male,Action,18.953217157710665,6,120,41,39,0,High-Time Casual
32382,47,Male,Simulation,19.94733346270393,2,174,93,2,1,Veteran Player
32383,44,Male,Simulation,12.598889359819037,1,11,29,29,0,High-Time Casual
32384,28,Male,Sports,4.0504458759619935,4,120,69,3,1,Veteran Player
32385,37,Male,Strategy,11.562126971230605,6,120,69,6,1,Veteran Player
32386,42,Female,RPG,15.709471897245166,14,111,79,3,1,Veteran Player
32387,21,Female,Strategy,22.473618564271103,6,51,19,49,0,High-Time Casual
32388,24,Male,Action,19.456816328818828,14,43,57,31,0,High-Time Casual
32389,18,Male,Sports,17.34131750213045,11,10,96,35,1,Veteran Player
32390,27,Male,Action,7.42755656462205,3,171,18,47,2,Light Player
32391,35,Female,RPG,21.64375235017052,4,37,64,1,0,High-Time Casual
32392,47,Female,Strategy,11.78413701109586,0,28,16,27,0,High-Time Casual
32393,42,Female,Sports,2.4539298171199397,12,155,23,43,2,Light Player
32394,37,Male,Action,3.201338046678192,13,163,69,26,1,Veteran Player
32395,46,Female,Action,1.0997447885154583,3,120,35,16,2,Light Player
32396,19,Male,Sports,8.95590993855783,2,165,29,24,2,Light Player
32397,40,Male,RPG,9.484934581445234,17,143,71,27,1,Veteran Player
32398,40,Male,Sports,9.178345928959049,4,102,67,18,1,Veteran Player
32399,17,Female,Sports,3.441044669081512,16,36,95,25,1,Veteran Player
32400,38,Female,Sports,14.429919553199497,8,135,28,20,0,High-Time Casual
32401,48,Female,Action,15.555080662488264,14,10,1,33,0,High-Time Casual
32402,48,Female,Strategy,4.3924179580959,5,58,49,48,2,Light Player
32403,34,Male,Strategy,22.46126072080933,18,124,38,15,0,High-Time Casual
32404,44,Female,Strategy,21.727720412585345,18,119,45,5,0,High-Time Casual
32405,34,Male,Strategy,6.477401817896324,1,115,80,12,1,Veteran Player
32406,32,Male,Strategy,15.200407291253672,16,41,18,18,0,High-Time Casual
32407,34,Male,Strategy,3.5625886524945374,9,45,99,48,1,Veteran Player
32408,20,Female,Simulation,6.780347904474034,17,173,80,11,1,Veteran Player
32409,39,Female,Simulation,13.867246592922204,8,25,37,16,0,High-Time Casual
32410,17,Male,Action,18.330544076504875,9,43,6,5,0,High-Time Casual
32411,33,Male,Sports,20.857931031130217,13,105,64,42,0,High-Time Casual
32412,24,Male,Simulation,20.467229236789397,4,36,29,44,0,High-Time Casual
32413,19,Male,Simulation,20.714211577138688,2,16,3,40,0,High-Time Casual
32414,36,Male,Action,15.726957698333432,12,95,60,22,1,Veteran Player
32415,23,Male,Strategy,9.609096225074367,8,51,8,31,2,Light Player
32416,47,Male,Strategy,5.236398691919198,11,29,73,16,1,Veteran Player
32417,29,Male,Sports,19.964853588549826,10,46,18,3,0,High-Time Casual
32418,38,Male,Strategy,1.3131993400758653,3,79,58,5,2,Light Player
32419,44,Male,Simulation,12.240618218838076,5,96,44,32,0,High-Time Casual
32420,20,Male,Simulation,7.457592590725904,19,170,44,43,2,Light Player
32421,29,Female,Simulation,3.949466268180261,1,17,12,24,2,Light Player
32422,36,Female,RPG,10.174668812505882,6,134,20,5,2,Light Player
32423,17,Female,Strategy,14.592770524870463,8,89,35,35,0,High-Time Casual
32424,43,Male,RPG,3.3003747608786327,7,135,64,25,2,Light Player
32425,43,Male,Strategy,20.645387347225515,1,141,47,41,0,High-Time Casual
32426,45,Female,Simulation,2.279150915013441,5,22,41,49,2,Light Player
32427,16,Male,Sports,10.108303690206217,11,148,95,9,1,Veteran Player
32428,49,Male,Sports,21.44788353713896,19,88,40,20,0,High-Time Casual
32429,23,Female,Sports,9.89624535450814,0,13,43,10,2,Light Player
32430,36,Male,RPG,19.18128269059003,2,117,71,1,1,Veteran Player
32431,33,Male,RPG,20.962796196037395,10,119,79,48,1,Veteran Player
32432,24,Male,Action,0.919306011335702,6,113,65,27,2,Light Player
32433,35,Male,Strategy,19.869060983424383,9,51,27,48,0,High-Time Casual
32434,31,Male,RPG,6.431631078123209,16,26,44,5,2,Light Player
32435,17,Male,Sports,1.5917631769221885,0,83,73,44,1,Veteran Player
32436,21,Male,Strategy,17.925885888716813,8,149,31,3,0,High-Time Casual
32437,17,Female,Sports,21.098629510312826,2,171,69,15,0,High-Time Casual
32438,27,Female,RPG,23.69188760779307,15,73,67,0,0,High-Time Casual
32439,44,Female,Sports,19.12164971264169,18,81,50,2,0,High-Time Casual
32440,37,Male,Strategy,15.06601616945654,4,72,64,26,1,Veteran Player
32441,21,Female,Strategy,21.120471050750417,5,145,87,18,1,Veteran Player
32442,44,Male,RPG,19.22919415614084,4,108,92,41,1,Veteran Player
32443,43,Male,Strategy,9.607979267418331,1,38,30,15,2,Light Player
32444,22,Male,Simulation,20.677884354823277,6,54,73,2,1,Veteran Player
32445,24,Female,Simulation,0.1086689386031114,3,70,97,2,1,Veteran Player
32446,47,Male,Simulation,12.109173788326482,16,179,97,36,1,Veteran Player
32447,34,Female,Simulation,8.926915485817256,6,151,45,45,2,Light Player
32448,43,Female,Action,12.47640416934566,0,56,54,46,1,Veteran Player
32449,43,Male,Sports,15.749696162239498,4,65,63,3,1,Veteran Player
32450,35,Female,Strategy,21.30165235869052,6,95,73,44,0,High-Time Casual
32451,15,Male,Simulation,1.136609535819951,6,11,98,9,1,Veteran Player
32452,48,Male,Simulation,7.696459974992481,11,90,53,22,2,Light Player
32453,46,Male,RPG,14.358290026579189,13,136,90,21,1,Veteran Player
32454,28,Female,RPG,14.397237939935083,6,101,39,35,0,High-Time Casual
32455,49,Female,Strategy,13.87030154736874,15,45,1,18,0,High-Time Casual
32456,38,Male,Action,14.336899254225557,11,150,13,17,0,High-Time Casual
32457,15,Male,Sports,22.88353828812797,8,29,82,29,1,Veteran Player
32458,20,Male,Action,12.98499488108845,14,144,26,33,0,High-Time Casual
32459,18,Male,RPG,1.806335753757704,10,105,12,13,2,Light Player
32460,15,Female,Strategy,2.132978096588138,15,116,96,17,1,Veteran Player
32461,45,Female,Simulation,17.313866547054484,0,88,70,36,1,Veteran Player
32462,23,Female,Action,21.15178326231399,12,42,4,14,0,High-Time Casual
32463,37,Female,Strategy,15.641164629410714,15,45,20,27,0,High-Time Casual
32464,45,Female,Strategy,3.5256044838450427,9,100,15,32,2,Light Player
32465,43,Male,Simulation,23.818014846221764,4,44,6,6,0,High-Time Casual
32466,35,Male,Action,6.952244783275499,0,179,55,31,2,Light Player
32467,17,Male,Simulation,21.4748236672999,5,139,22,32,0,High-Time Casual
32468,40,Female,RPG,2.573578047639696,8,13,37,30,2,Light Player
32469,20,Male,Strategy,17.513722667250484,4,174,75,32,1,Veteran Player
32470,34,Female,Simulation,10.50532727039976,10,107,42,10,2,Light Player
32471,27,Female,Simulation,19.234028035046965,12,48,49,46,0,High-Time Casual
32472,37,Female,Action,6.1110165941738295,3,98,16,15,2,Light Player
32473,29,Male,Simulation,14.50600961723691,2,151,22,25,0,High-Time Casual
32474,45,Male,Simulation,4.746485982809624,13,95,87,34,1,Veteran Player
32475,18,Male,Sports,9.1940955551933,10,86,37,5,2,Light Player
32476,25,Female,RPG,2.050023691593725,8,162,85,8,1,Veteran Player
32477,16,Female,RPG,16.147651782330524,5,23,63,5,1,Veteran Player
32478,30,Male,Simulation,17.445703696180644,4,166,92,40,1,Veteran Player
32479,45,Male,RPG,15.964776004334116,3,169,64,24,1,Veteran Player
32480,18,Female,Sports,20.46015660259897,11,66,15,31,0,High-Time Casual
32481,42,Male,Simulation,1.9826933945291785,3,16,71,33,1,Veteran Player
32482,30,Female,Action,5.136230050625351,1,81,55,47,2,Light Player
32483,39,Male,Strategy,17.421864578473553,4,104,72,19,1,Veteran Player
32484,27,Female,Sports,2.8467811443059388,19,57,45,34,2,Light Player
32485,19,Male,RPG,14.0603376911082,11,60,10,34,0,High-Time Casual
32486,44,Male,Strategy,7.371124990484202,7,70,52,34,2,Light Player
32487,15,Male,RPG,6.9598894621438525,11,29,47,25,2,Light Player
32488,19,Female,Strategy,2.15253794776123,16,86,57,8,2,Light Player
32489,28,Male,Strategy,6.611842696957733,13,11,67,37,1,Veteran Player
32490,25,Female,Strategy,22.95242317134699,0,135,14,41,0,High-Time Casual
32491,48,Male,Sports,20.799052406061072,14,146,45,11,0,High-Time Casual
32492,43,Female,Simulation,9.348379741288417,9,20,66,43,1,Veteran Player
32493,32,Male,Action,1.0543441158934082,18,30,79,41,1,Veteran Player
32494,29,Male,RPG,14.39416452813952,18,50,41,41,0,High-Time Casual
32495,39,Male,Strategy,14.954486290544452,14,15,82,12,1,Veteran Player
32496,44,Male,RPG,8.43787495921875,7,73,27,0,2,Light Player
32497,16,Male,Simulation,19.51596496456913,0,11,25,1,0,High-Time Casual
32498,41,Male,Strategy,17.55463813341018,15,54,21,9,0,High-Time Casual
32499,29,Female,RPG,7.807036311825884,9,167,25,19,2,Light Player
32500,46,Male,Strategy,8.753213256645614,14,160,84,24,1,Veteran Player
32501,34,Male,Simulation,4.575524079723292,9,56,12,36,2,Light Player
32502,28,Male,Action,7.481967073509303,3,18,78,7,1,Veteran Player
32503,41,Male,Action,21.219481776282898,13,114,66,12,0,High-Time Casual
32504,17,Male,Action,1.1797531814569808,10,92,19,14,2,Light Player
32505,17,Female,Sports,23.15389277790966,0,45,32,48,0,High-Time Casual
32506,27,Male,Action,7.123320372544749,13,71,94,13,1,Veteran Player
32507,39,Female,Action,18.526515820340016,7,56,12,34,0,High-Time Casual
32508,32,Male,Simulation,6.40209459274621,2,74,5,19,2,Light Player
32509,15,Male,RPG,10.515319936888398,0,84,41,22,2,Light Player
32510,19,Female,Strategy,9.743732164933956,9,105,36,10,2,Light Player
32511,16,Male,Simulation,12.28936100174208,3,161,11,30,0,High-Time Casual
32512,44,Male,Strategy,15.695386032681526,17,155,58,34,1,Veteran Player
32513,31,Male,Simulation,5.353514341465507,15,107,27,13,2,Light Player
32514,43,Female,Sports,7.425750206275189,10,150,83,42,1,Veteran Player
32515,18,Male,Strategy,21.50766247272008,8,72,77,24,1,Veteran Player
32516,23,Female,Sports,4.759600712467347,11,125,27,5,2,Light Player
32517,35,Male,Action,6.713040371082466,15,97,95,37,1,Veteran Player
32518,26,Male,Strategy,17.609369057531104,15,117,64,15,1,Veteran Player
32519,26,Male,Simulation,5.081262890768308,1,149,64,13,1,Veteran Player
32520,18,Male,Strategy,13.153843233191512,5,122,96,9,1,Veteran Player
32521,42,Male,Simulation,6.887468392945371,10,150,31,31,2,Light Player
32522,23,Female,Action,9.655276199241817,15,86,52,8,2,Light Player
32523,46,Female,RPG,19.8055392592989,1,156,12,2,0,High-Time Casual
32524,27,Male,Simulation,6.03876927550278,1,131,40,12,2,Light Player
32525,48,Female,Strategy,0.1858835220055379,14,162,82,39,1,Veteran Player
32526,33,Female,Action,15.335693311861723,2,71,4,31,0,High-Time Casual
32527,28,Male,RPG,21.613786042380514,15,53,52,26,0,High-Time Casual
32528,19,Male,Action,14.26304852389665,8,110,9,45,0,High-Time Casual
32529,41,Male,Action,13.18743339617523,10,142,71,49,1,Veteran Player
32530,42,Male,RPG,1.6215235189290116,9,172,49,31,2,Light Player
32531,40,Female,Sports,3.290609337045751,18,158,5,6,2,Light Player
32532,24,Male,Simulation,5.589491010221235,9,44,59,43,2,Light Player
32533,38,Female,Simulation,0.0884427885122463,13,175,99,3,1,Veteran Player
32534,31,Female,Action,9.75081087064962,7,158,25,18,2,Light Player
32535,30,Male,RPG,12.978831609537474,18,50,78,0,1,Veteran Player
32536,31,Male,Action,11.98841173575105,6,25,37,4,2,Light Player
32537,15,Female,Strategy,6.947645333718816,1,35,77,27,1,Veteran Player
32538,35,Male,Sports,3.705940828200633,4,29,8,13,2,Light Player
32539,36,Female,Sports,23.573692775406364,6,25,33,39,0,High-Time Casual
32540,19,Male,RPG,13.47725274143236,8,54,67,6,1,Veteran Player
32541,35,Female,Sports,5.3017185018823625,3,175,57,45,2,Light Player
32542,23,Female,RPG,18.832593590286145,9,61,43,43,0,High-Time Casual
32543,41,Male,Simulation,11.31633127795354,2,108,47,27,2,Light Player
32544,26,Male,Strategy,5.031509486301594,9,23,47,11,2,Light Player
32545,32,Male,Strategy,17.599896306549034,18,99,18,41,0,High-Time Casual
32546,49,Male,RPG,17.655177656742158,10,141,63,30,1,Veteran Player
32547,29,Female,Simulation,20.57113396182068,13,81,26,4,0,High-Time Casual
32548,44,Male,Simulation,0.8278179696350607,9,37,82,6,1,Veteran Player
32549,47,Male,Simulation,11.647332496216386,5,163,4,37,2,Light Player
32550,44,Female,Simulation,10.502152949168035,12,140,44,21,2,Light Player
32551,40,Male,Action,22.12073259109337,3,63,75,46,0,High-Time Casual
32552,35,Female,Action,9.591051529011123,14,67,61,17,1,Veteran Player
32553,45,Male,Sports,21.83164774656358,19,92,75,47,1,Veteran Player
32554,31,Male,RPG,23.360178513107147,12,168,97,28,1,Veteran Player
32555,31,Male,Action,23.08638022977756,6,171,42,15,0,High-Time Casual
32556,48,Male,Strategy,22.26163363568421,13,157,59,42,0,High-Time Casual
32557,38,Female,Simulation,5.453181577494246,11,153,95,15,1,Veteran Player
32558,47,Male,RPG,17.926112042992088,7,105,18,35,0,High-Time Casual
32559,18,Male,Strategy,10.959260114859491,18,130,22,4,2,Light Player
32560,23,Male,RPG,19.58432071785538,1,170,78,32,1,Veteran Player
32561,16,Male,RPG,22.395250880127374,19,43,63,33,0,High-Time Casual
32562,49,Female,RPG,15.59706887136866,10,18,95,34,1,Veteran Player
32563,29,Male,Simulation,20.175378139704957,12,98,25,48,0,High-Time Casual
32564,17,Male,Action,10.091560398922816,8,179,12,40,2,Light Player
32565,45,Male,Sports,19.428167425418057,9,153,53,46,0,High-Time Casual
32566,37,Male,RPG,4.171248912669913,8,155,12,37,2,Light Player
32567,26,Male,RPG,0.3101400815267841,12,150,21,39,2,Light Player
32568,22,Male,Action,13.62752689138857,12,78,44,15,0,High-Time Casual
32569,35,Female,Action,14.826223444163473,13,134,44,24,0,High-Time Casual
32570,35,Male,Simulation,10.555568952115111,16,73,11,19,2,Light Player
32571,46,Male,Strategy,6.631918105256221,11,44,43,5,2,Light Player
32572,31,Female,Simulation,9.989642280700128,5,141,51,47,1,Veteran Player
32573,38,Male,Action,1.774450382479169,6,126,39,3,2,Light Player
32574,22,Male,RPG,7.790831317771019,15,141,52,13,2,Light Player
32575,32,Male,RPG,17.828423035962608,14,132,56,42,0,High-Time Casual
32576,25,Female,RPG,18.466402892717674,5,116,46,24,0,High-Time Casual
32577,24,Male,Sports,12.36534355375715,7,166,31,26,0,High-Time Casual
32578,40,Male,Sports,5.476786113107909,14,62,96,49,1,Veteran Player
32579,20,Male,Strategy,6.847600326430373,13,82,6,47,2,Light Player
32580,31,Male,Strategy,8.657897531007075,1,78,68,12,1,Veteran Player
32581,37,Male,RPG,11.501892438207571,7,175,6,36,2,Light Player
32582,42,Female,Strategy,7.088091261635878,6,145,56,34,2,Light Player
32583,30,Male,Strategy,6.609560684723808,0,135,43,2,2,Light Player
32584,26,Male,RPG,11.556251615253114,3,103,63,47,1,Veteran Player
32585,35,Male,Action,8.648395248970054,0,128,37,18,2,Light Player
32586,38,Female,Action,17.39646724824768,3,168,93,44,1,Veteran Player
32587,42,Female,Sports,23.96951295839161,1,22,4,42,0,High-Time Casual
32588,35,Female,Sports,0.9112257809015212,16,140,68,40,2,Light Player
32589,47,Female,Simulation,13.717060846370806,19,137,13,12,0,High-Time Casual
32590,16,Female,Simulation,5.242372717019451,16,153,54,11,2,Light Player
32591,33,Female,Action,11.76000843435353,14,145,4,23,2,Light Player
32592,42,Female,Sports,11.403373722117609,13,109,15,40,2,Light Player
32593,29,Male,Strategy,16.221852085734376,8,140,44,43,0,High-Time Casual
32594,15,Female,Action,18.239427035791767,19,40,51,23,0,High-Time Casual
32595,42,Male,Sports,16.80525709007218,1,67,5,38,0,High-Time Casual
32596,49,Male,Sports,8.31974170422081,1,105,46,2,2,Light Player
32597,46,Male,RPG,1.1808758902543293,17,26,11,39,2,Light Player
32598,42,Female,Simulation,7.026410817494659,6,135,87,22,1,Veteran Player
32599,23,Male,Action,19.59358535309173,1,173,82,40,1,Veteran Player
32600,38,Male,Action,10.44739494158167,10,24,1,30,2,Light Player
32601,18,Male,Strategy,16.745832385137433,10,36,34,1,0,High-Time Casual
32602,17,Female,Sports,14.897433573990778,6,153,63,28,1,Veteran Player
32603,36,Male,Simulation,16.286187348997125,4,159,90,28,1,Veteran Player
32604,39,Female,Simulation,18.029050374245,18,119,15,32,0,High-Time Casual
32605,36,Female,Strategy,20.81157361457672,4,65,94,42,1,Veteran Player
32606,48,Female,Strategy,5.034244355808129,2,132,90,10,1,Veteran Player
32607,34,Male,Sports,1.125643252898917,8,63,51,17,2,Light Player
32608,41,Female,Action,12.382384009252348,19,36,70,31,1,Veteran Player
32609,46,Male,Action,21.80315799216944,18,148,36,29,0,High-Time Casual
32610,43,Male,RPG,3.30050850742405,1,177,48,32,2,Light Player
32611,46,Male,Action,22.3820396862708,9,43,58,7,0,High-Time Casual
32612,38,Male,Strategy,20.73076603267372,13,14,81,8,1,Veteran Player
32613,17,Male,Action,23.12551521913903,5,67,28,7,0,High-Time Casual
32614,41,Male,Simulation,6.992773853606262,0,119,49,26,2,Light Player
32615,23,Male,Sports,9.89710862388881,8,124,57,6,1,Veteran Player
32616,37,Female,RPG,19.96899685811848,3,102,58,34,0,High-Time Casual
32617,21,Female,Action,6.655686049407551,9,163,80,3,1,Veteran Player
32618,31,Female,RPG,23.42711222468048,2,82,51,18,0,High-Time Casual
32619,21,Male,RPG,3.130198103957269,17,159,84,16,1,Veteran Player
32620,44,Male,Strategy,8.061623898900407,19,169,69,18,1,Veteran Player
32621,27,Male,Action,11.030405905950934,13,172,46,6,2,Light Player
32622,32,Male,Simulation,4.841548513711722,3,129,25,34,2,Light Player
32623,45,Male,Sports,1.3870474360773066,13,92,73,37,1,Veteran Player
32624,36,Male,Action,21.177769087003828,8,53,83,9,1,Veteran Player
32625,28,Male,Strategy,7.634377764296965,15,123,14,29,2,Light Player
32626,32,Male,Action,13.611701098579474,9,155,34,15,0,High-Time Casual
32627,49,Male,Strategy,4.388573582875579,5,26,31,26,2,Light Player
32628,31,Female,Strategy,17.664445590053454,0,165,52,27,0,High-Time Casual
32629,33,Female,Simulation,2.506604854067356,0,128,30,0,2,Light Player
32630,45,Male,Strategy,17.038151196443362,12,111,61,18,1,Veteran Player
32631,29,Male,RPG,15.565954093758176,0,60,34,42,0,High-Time Casual
32632,43,Female,Simulation,14.217923876084711,16,49,45,30,0,High-Time Casual
32633,30,Female,RPG,16.395762310516837,9,130,75,4,1,Veteran Player
32634,47,Male,Simulation,6.2256949304493565,19,78,20,8,2,Light Player
32635,39,Male,Sports,14.434746372179829,4,22,32,19,0,High-Time Casual
32636,30,Male,Simulation,0.8281084713026488,11,93,67,36,2,Light Player
32637,44,Female,RPG,6.187692923964377,14,27,38,36,2,Light Player
32638,48,Male,Strategy,15.116315649605449,5,68,27,25,0,High-Time Casual
32639,16,Male,Strategy,10.645863367349806,15,179,44,22,2,Light Player
32640,32,Female,Strategy,0.5043174710532758,4,83,21,5,2,Light Player
32641,19,Female,Simulation,14.218122623149563,17,21,66,2,1,Veteran Player
32642,20,Male,Simulation,20.013972950977355,10,130,93,28,1,Veteran Player
32643,26,Male,RPG,0.0225967638177779,13,86,46,22,2,Light Player
32644,26,Female,Sports,16.546962621300892,2,147,16,41,0,High-Time Casual
32645,26,Male,Sports,5.340754696920159,5,11,78,11,1,Veteran Player
32646,23,Female,Simulation,2.5402177908921315,0,119,69,31,1,Veteran Player
32647,36,Male,Action,12.893020521376318,1,34,28,12,0,High-Time Casual
32648,30,Female,Simulation,15.255821890895696,13,173,61,14,1,Veteran Player
32649,18,Male,Simulation,1.3385851456416304,8,129,34,7,2,Light Player
32650,17,Male,Sports,0.8484593301074774,4,160,58,19,2,Light Player
32651,30,Male,Sports,20.345650481972896,7,73,35,4,0,High-Time Casual
32652,28,Female,RPG,1.5893561348917684,1,101,81,33,1,Veteran Player
32653,18,Male,Action,0.6654839947119484,0,56,40,5,2,Light Player
32654,16,Male,Strategy,7.080319441898065,8,52,93,31,1,Veteran Player
32655,24,Male,Sports,19.117018579294037,18,13,29,18,0,High-Time Casual
32656,25,Female,Action,14.30441390382575,9,76,39,1,0,High-Time Casual
32657,40,Male,Action,19.168789182284304,8,101,37,47,0,High-Time Casual
32658,40,Male,RPG,1.6663565497971646,2,27,14,49,2,Light Player
32659,18,Male,Strategy,10.602039299358411,15,27,84,43,1,Veteran Player
32660,40,Male,RPG,17.23971701025556,2,63,32,28,0,High-Time Casual
32661,42,Male,Action,17.077691109309477,13,110,23,10,0,High-Time Casual
32662,16,Male,RPG,16.633044491366924,9,139,91,36,1,Veteran Player
32663,16,Female,Strategy,21.39357506416411,12,56,16,34,0,High-Time Casual
32664,30,Female,Simulation,6.714240462861874,2,108,84,34,1,Veteran Player
32665,37,Female,Sports,3.6739128557228247,8,144,11,26,2,Light Player
32666,37,Male,Strategy,5.014449665707415,0,59,56,22,2,Light Player
32667,27,Female,RPG,9.65798729438816,16,57,67,31,1,Veteran Player
32668,35,Male,Sports,4.095451154314705,19,54,53,22,2,Light Player
32669,39,Female,Simulation,21.189106092821422,15,172,13,29,0,High-Time Casual
32670,27,Male,RPG,9.752362223795958,8,157,91,20,1,Veteran Player
32671,29,Male,Sports,23.307935536884795,17,129,43,47,0,High-Time Casual
32672,42,Female,Sports,19.68915924894241,7,48,72,19,1,Veteran Player
32673,17,Male,Sports,13.189503861220953,13,38,7,8,0,High-Time Casual
32674,37,Female,Simulation,11.519093072382564,1,146,77,40,1,Veteran Player
32675,18,Female,Simulation,6.5982279433943445,1,110,64,35,1,Veteran Player
32676,17,Female,Simulation,20.640745277188294,13,125,59,42,0,High-Time Casual
32677,22,Female,Strategy,9.051232126865642,12,30,43,42,2,Light Player
32678,39,Male,Action,11.889781539298792,4,78,86,34,1,Veteran Player
32679,26,Male,Action,3.857715000101571,13,165,96,8,1,Veteran Player
32680,19,Female,Action,1.566349020697123,8,22,63,49,2,Light Player
32681,47,Male,Action,9.25122937480032,11,77,46,13,2,Light Player
32682,39,Female,Simulation,8.527424356971025,17,134,40,0,2,Light Player
32683,39,Female,Action,23.136056154955146,16,126,30,25,0,High-Time Casual
32684,49,Male,Simulation,6.41709121646648,2,122,44,25,2,Light Player
32685,29,Male,RPG,6.848247238399023,0,159,83,17,1,Veteran Player
32686,40,Female,Simulation,12.354037976577384,4,55,48,24,0,High-Time Casual
32687,24,Male,Strategy,4.065826363833827,4,54,52,24,2,Light Player
32688,38,Male,Action,22.585986463154725,2,110,74,44,0,High-Time Casual
32689,49,Male,Simulation,22.84767395720856,18,37,16,30,0,High-Time Casual
32690,43,Female,RPG,3.4907296467648017,1,76,46,17,2,Light Player
32691,19,Female,Sports,12.982112152886856,12,118,54,21,1,Veteran Player
32692,38,Male,RPG,6.871975593784557,16,53,66,43,1,Veteran Player
32693,33,Female,Action,16.112967643803856,16,163,65,4,1,Veteran Player
32694,23,Male,Strategy,17.336148303889228,10,145,4,41,0,High-Time Casual
32695,40,Female,Simulation,3.3754165032952743,8,137,64,10,2,Light Player
32696,39,Male,Simulation,16.360660143217505,18,125,6,48,0,High-Time Casual
32697,49,Male,Sports,16.248659996929938,18,112,23,11,0,High-Time Casual
32698,28,Female,Strategy,8.283365113377615,1,32,46,16,2,Light Player
32699,20,Male,Simulation,13.188188483818625,17,61,82,45,1,Veteran Player
32700,46,Male,Simulation,3.5796014777372926,17,134,27,49,2,Light Player
32701,40,Male,Simulation,10.949838385350946,10,55,18,15,2,Light Player
32702,29,Male,Sports,8.136558710296368,0,43,59,26,1,Veteran Player
32703,45,Male,Action,12.466187955667465,7,124,2,26,2,Light Player
32704,33,Female,Sports,4.3945390473542,4,83,58,27,2,Light Player
32705,28,Female,Sports,7.015434047120687,1,68,67,17,1,Veteran Player
32706,25,Male,RPG,13.516354752465272,3,86,83,35,1,Veteran Player
32707,41,Female,Simulation,23.71901952567426,0,124,28,43,0,High-Time Casual
32708,16,Male,Action,10.83281821766963,4,136,56,18,1,Veteran Player
32709,36,Female,RPG,8.3564304247195,14,16,21,43,2,Light Player
32710,16,Male,Simulation,4.299287790934059,0,59,75,25,1,Veteran Player
32711,34,Male,Simulation,16.030583096107446,6,39,55,2,0,High-Time Casual
32712,31,Male,Sports,14.368762727039288,9,117,19,23,0,High-Time Casual
32713,18,Female,Strategy,13.907966542617466,2,155,40,31,0,High-Time Casual
32714,28,Female,RPG,0.8476075824638247,12,106,51,41,2,Light Player
32715,21,Male,Sports,17.404240953767875,10,125,21,35,0,High-Time Casual
32716,29,Male,RPG,13.371635674142492,15,51,73,41,1,Veteran Player
32717,44,Female,Simulation,1.2708831757366914,5,43,71,22,1,Veteran Player
32718,30,Female,Sports,13.054318242392128,19,110,20,30,0,High-Time Casual
32719,16,Female,Action,16.395096166883267,14,142,20,22,0,High-Time Casual
32720,33,Male,Simulation,2.9564512197049755,9,105,70,22,1,Veteran Player
32721,15,Male,RPG,22.593442782839524,4,133,59,36,0,High-Time Casual
32722,45,Female,Action,20.20320234080992,17,111,8,26,0,High-Time Casual
32723,18,Male,RPG,0.5453828190643577,9,177,65,18,2,Light Player
32724,41,Male,Simulation,4.261925279379559,11,19,38,0,2,Light Player
32725,39,Male,Action,15.96410034037968,14,72,40,31,0,High-Time Casual
32726,36,Male,Simulation,4.411611905315061,11,102,4,36,2,Light Player
32727,24,Female,Simulation,18.723290041256483,11,25,42,40,0,High-Time Casual
32728,47,Female,Sports,7.396769657650117,1,23,99,8,1,Veteran Player
32729,44,Female,Simulation,20.630999945041147,17,74,42,47,0,High-Time Casual
32730,44,Male,Strategy,1.7863062900414128,13,121,38,25,2,Light Player
32731,30,Male,Action,9.870170017782954,1,86,95,19,1,Veteran Player
32732,23,Male,Simulation,22.73085286295832,8,33,57,46,0,High-Time Casual
32733,31,Male,Strategy,5.19470441227259,12,145,22,48,2,Light Player
32734,49,Male,Action,13.035726572316868,6,117,72,27,1,Veteran Player
32735,29,Male,Simulation,5.836732071664651,7,114,2,27,2,Light Player
32736,42,Male,Sports,8.153980044629307,11,147,11,15,2,Light Player
32737,34,Female,Action,1.839392780390118,16,134,53,44,2,Light Player
32738,47,Male,Simulation,0.4910970946722601,2,111,14,36,2,Light Player
32739,47,Female,Action,3.303077376985464,7,29,44,5,2,Light Player
32740,27,Male,Sports,6.831037384862228,13,152,24,0,2,Light Player
32741,18,Male,Action,16.269045181655198,18,48,41,36,0,High-Time Casual
32742,37,Male,Strategy,15.629941246053503,4,58,87,31,1,Veteran Player
